,CampaignURL,SportName,City,State,Country,TeamOrAthlete,language,FundsRaisedPercent,PERSON_Entity,ORG_Entity,PRODUCT_Entity,EVENT_Entity,MONEY_Entity,DATE_Entity,TIME_Entity,GPE_Entity,LOC_Entity,NORP_Entity,IsSuccess
81,https://sportfunder.com/princetonakpojaro/30654,Running,London,,,teams,en,0,"Princeton Akpojaro (PERSON), Princeton Akpojaro (PERSON), Bendel State (PERSON), Sapele (PERSON), Nigeria (PERSON), Kenyan Runner (PERSON), Journey (PERSON), Ughelli Patani Road (PERSON), ","Bendal State (ORG), Delta State (ORG), Royal Marines Reserve City (ORG), the Royal Marines (ORG), New York Marathons (ORG), Paris Marathon (ORG), Football in Nigeria (ORG), Urhobo Secondary (ORG), Asaba (ORG), Sportfunder (ORG), Asaba (ORG), ","My First Sponsored Event (PRODUCT), ","World Class international Marathons (EVENT), the London Marathon (EVENT), ","150,000 (MONEY), 75,000 (MONEY), #50,000 naira (MONEY), #25,000 (MONEY), ","52 year (DATE), the age of 3 and 18 years old (DATE), 1990 (DATE), 1998 (DATE), the last 20 years or so (DATE), this year (DATE), about 1998 (DATE), one day (DATE), February this year (DATE), the day (DATE), 10k (DATE), next year (DATE), the day (DATE), next year (DATE), ","3 hrs 38 minutes (TIME), under 2 hours (TIME), ",,"Africa (LOC), Africa (LOC), Country Nigeria (GPE), East (LOC), South Africa (GPE), Nigeria (GPE), London (GPE), London (GPE), Nigeria (GPE), Ughelli (GPE), London (GPE), London (GPE), United State of America (GPE), Paris (GPE), Vienna (GPE), Venice (GPE), Stockholm (GPE), Frankfurt (GPE), Florence (GPE), Prague (GPE), Copenhegan (GPE), Liverpool City Rock (GPE), Moscow (GPE), East Africa (GPE), Morocco (GPE), west Africa (GPE), East Africa (GPE), Nigeria (GPE), Africa (LOC), the London Marathon (FAC), Nigeria (GPE), Nigeria (GPE), Nigeria (GPE), Nigeria (GPE), Ughelli (GPE), Ughelli Stadium (GPE), Delta State Nigeria (FAC), UK (GPE), Bag (GPE), Ughelli (GPE), Ughelli (GPE), ","West African (NORP), British (NORP), Nigerian (NORP), Nigerian (NORP), Nigerian (NORP), Kenyans (NORP), Ethiopians (NORP), Nigerian (NORP), Nigerians (NORP), Nigerian (NORP), Kenyans (NORP), Ethiopians (NORP), Africans (NORP), Africans (NORP), the East Africans (NORP), Nigerians (NORP), East African (NORP), ",0
84,https://sportfunder.com/greatpotentialltd/29412,Football,Uganda,,,teams,en,0,,"The GREAT POTENTIAL LTD (ORG), GREAT POTENTIAL LTD (ORG), GREAT POTENTIAL LTD (ORG), BIG (ORG), the GREAT POTENTIAL LTD (ORG), ",,,,"the season (DATE), a season (DATE), year (DATE), ",,,,,0
85,https://sportfunder.com/bmg/28193,Volleyball,Udupi,Karnataka,India,teams,en,0,"Para Volleyball Asian Oceania (PERSON), Silver Medal (PERSON), ","Balaji Media Group (ORG), PVFI (ORG), Karnataka State Volleyball Association for Physically Challenged (ORG), PVFI (ORG), PVFI (ORG), The Paralympic Volleyball Federation of India (ORG), PVFI (ORG), Paralympic Committee of India (ORG), Para Volleyball Asian Oceania (ORG), PVAO (ORG), World Organization Volleyball for Disabled (WOVD (ORG), the Indian National Para Volleyball Team (ORG), Balaji Media Group (ORG), BALAJI MEDIA GROUP (ORG), Ad Solutions (ORG), Digital (ORG), Transit (ORG), Agency (ORG), Govt (ORG), Outdoor Solutions (ORG), Trust (ORG), ",,"World Cup (EVENT), World Championship (EVENT), ",,"2010-11 (DATE), 2011 (DATE), ",,,"India (GPE), the Para Athletes (FAC), India (GPE), India (GPE), India (GPE), Asia Cup (LOC), Cambodia (GPE), USA (GPE), Germany (GPE), ","Indian (NORP), ",0
86,https://sportfunder.com/pmdadila/31088,Running,UBUNGO,DAR ES SALAAM,TANZANIA,teams,en,0,"Peter Mdadila (PERSON), https://results.finishtime.co.za/myresults.aspx?uid=35-3031-1-203390 (PERSON), ","Major Marathons (ORG), BMW Berlin Marathon (ORG), ","Kilimanjaro international Marathon (PRODUCT), ",,,"2021 (DATE), this year (DATE), 1st March (DATE), today (DATE), ","3hours and 49 minutes (TIME), ",,"Dar es Salaam (GPE), Tanzania (GPE), Tokyo (GPE), Berlin (GPE), London (GPE), New York (GPE), Boston (GPE), Chicago (GPE), ",,0
87,https://sportfunder.com/cookstownmugendo/10774,Kickboxing,Tyrone,N.Ireland,,teams,en,0,,"GOLD (ORG), ",,,,,,,,,0
88,https://sportfunder.com/tychyfalcons/28674,Football,Tychy,Poland,,teams,en,0,,"Falcons (ORG), American Football (ORG), American Football (ORG), American Football (ORG), a Proud Falcon (ORG), ",,,,"several seasons (DATE), 2012 (DATE), 2018 (DATE), years (DATE), next season (DATE), 2018 (DATE), ",,,"US (GPE), LFA (GPE), Poland (GPE), Poland (GPE), the Tychy Falcons (LOC), ","Falcons (NORP), ",0
89,https://sportfunder.com/warao/27558,Ultimate,Turmero,Aragua,Venezuela,teams,en,36,,"Waraos Ultimate (ORG), the World Ultimate Club Championships (ORG), Waraos Ultimate (ORG), Waraos Ultimate (ORG), Taking Waraos Ultimate (ORG), WUCC (ORG), ",,,"approximately $2000 (MONEY), ","July of 2018 (DATE), the 2018 summer season (DATE), ",,,"Venezuela (GPE), Cincinnati (GPE), Venezuela (GPE), Venezuela (GPE), Venezuela (GPE), ","WUCC (NORP), Venezuelan (NORP), ",0
92,https://sportfunder.com/tepaunitedfc/29857,Soccer,Torrance,California,United States,teams,en,0,"Vamos Tepa (PERSON), ","CA (ORG), the Premier Division of the South Bay Peninsula Soccer League (ORG), ",,,"500 (MONEY), ","season (DATE), and/or long years (DATE), ","hours (TIME), ",,"Torrance (GPE), Southern California (LOC), ",,0
93,https://sportfunder.com/duffielddevilsmn/25363,Hockey,Toronto,Ontario,Canada,teams,en,34,,"ESPECIALLY (ORG), ",,"the Scotiabank Cup (EVENT), ",,"the 2016/17 season (DATE), 7 year olds (DATE), 2015/16 season (DATE), last year (DATE), this year (DATE), ",,,"the Greater Toronto Area (LOC), Canada (GPE), US (GPE), ",,0
94,https://sportfunder.com/matthewmackillop/2497,Muay Thai,Toronto,Ontario,Canada,teams,en,28,"Muay Thai (PERSON), Siam Number 1 (PERSON), Muay Thai (PERSON), Matt (PERSON), ","Team Canada (ORG), IFMA (ORG), ",,,,"this year (DATE), 10 day (DATE), almost 10 years (DATE), 147lbs (DATE), ",,,"Toronto (GPE), Canada (GPE), Ontario (GPE), New York (GPE), Michigan (GPE), ",,0
95,https://sportfunder.com/noelhussey/24928,Muay Thai,Toronto,Ontario,Canada,teams,en,15,"Muay Thai (PERSON), Muay Thai (PERSON), Represent Canada (PERSON), Muay Thai (PERSON), Muay Thai (PERSON), Raise (PERSON), ","this World Stage (ORG), the Top Muay Thai Fighters (ORG), Accommodation, Admin (ORG), Uniform, (ORG), Food and Transport (ORG), ",,"the ""Olympics (EVENT), ","91+kg
Record (MONEY), 3000 (MONEY), ","this year (DATE), last year (DATE), last year (DATE), 2005 (DATE), 2006 (DATE), 2009 (DATE), This year (DATE), ",,,"Athletes (FAC), Canada (GPE), Sweden (GPE), Thailand (GPE), Canada (GPE), Nation's Athletes (FAC), Canada (GPE), Canadian Athletes (LOC), khun (GPE), ","Canadian (NORP), ",0
96,https://sportfunder.com/synchrocanadajuniornationalteam/23649,Synchronized Swimming,Toronto,Ontario,Canada,teams,en,11,,"Synchro Canada Junior National Team (ORG), The Junior National Team (ORG), Synchro Canada (ORG), Synchro Canada (ORG), BIG (ORG), the Canadian Junior National Team (ORG), ",,"Synchronized Swimming World Championships (EVENT), these World Championships (EVENT), Olympics (EVENT), the World Championships (EVENT), ","approximately $10,000 (MONEY), ","2016 (DATE), the season (DATE), years (DATE), 2020 (DATE), 2024 (DATE), year (DATE), year (DATE), December (DATE), this time of year (DATE), ",,,"Canada (GPE), Canada (GPE), Canada (GPE), Canada (GPE), ","Canadian (NORP), Canadian (NORP), ",0
97,https://sportfunder.com/muaythaiontario/24381,Muay Thai,Toronto,Ontario,Canada,teams,en,49,"Maggie Tucker (PERSON), Tiffany Cass (PERSON), Krudar Muay Thai (PERSON), Melissa Almeida (PERSON), Muay Thai (PERSON), Christine Doyle (PERSON), Jordan Graham (PERSON), Martial Arts (PERSON), Matthew Mackillop (PERSON), Jake Mackenzie (PERSON), Muay Thai (PERSON), Muay Thai (PERSON), Noel Hussey (PERSON), Oakville Muay Thai (PERSON), Tomas Scarfone (PERSON), Muay Thai Ontario (PERSON), Team Ontario (PERSON), Muay Thai Ontario (PERSON), Muaythai (PERSON), Muay Thai Ontario’s (PERSON), Muay Thai Ontario (PERSON), Muay Thai Ontario (PERSON), Muay Thai Ontario (PERSON), ","National Muaythai Team (ORG), IFMA (ORG), Kitchener ON
 (ORG), Turner Swan (Redemption (ORG), Oakville (ORG), the National Team (ORG), Team Canada (ORG), IFMA (ORG), BIG (ORG), the Kinnarps Arena (ORG), The IFMA Muaythai World Championship (ORG), IFMA World Champion (ORG), the International Federation of Muaythai Amateur (ORG), IFMA (ORG), the International Olympic Committee (ORG), International Federation (ORG), SportAccord (ORG), The Association for International Sport for All’s “World Sport for All Games (ORG), IOC (ORG), the World Combat Games (ORG), IOC (ORG), IMFA (ORG), the International University Sports Federation (ORG), FISU (ORG), FISU (ORG), IFMA (ORG), MTO (ORG), Provincial (ORG), National to International (ORG), the International Federation of (ORG), ",,"International Federation of Muaythai Amateur (EVENT), The World Championships (EVENT), Olympics (EVENT), Olympics (EVENT), World Championships (EVENT), ","around $3,000 (MONEY), 700-$900 (MONEY), 1,800-$2,700 (MONEY), 100 (MONEY), 100 (MONEY), ","February (DATE), last year (DATE), 12-nights (DATE), May 17th to 30th 2016 (DATE), 10 day (DATE), 2006 (DATE), 2008 (DATE), 2010 (DATE), the year (DATE), 2013 (DATE), 2015 (DATE), the year (DATE), ",,,"Muaythai Canada (FAC), Ontario (GPE), Toronto (GPE), Bowmanville (GPE), Toronto (GPE), Cambridge (GPE), Belleville (GPE), Toronto (GPE), Bowmanville (GPE), Bowmanville (GPE), Cambridge (GPE), Muaythai Canada (FAC), Ontario (GPE), Sweden (GPE), the Team Ontario (GPE), Ontario (GPE), the Greater Toronto Area (LOC), Canada (GPE), Jönköping (GPE), Sweden (GPE), Muaythai (GPE), Muaythai Canada (FAC), Muaythai (GPE), Muaythai (GPE), Muaythai (GPE), Muaythai (GPE), Muaythai (GPE), Beijing (GPE), St Petersburg (GPE), Russia (GPE), Sochi (GPE), Muaythai (GPE), Muaythai (GPE), Ontario (GPE), Muaythai (GPE), Muaythai (GPE), Muaythai Canada (FAC), Muaythai (GPE), Ontario (GPE), Thailand (GPE), ","Canadian (NORP), Canadian (NORP), Ontarians (NORP), ",0
98,https://sportfunder.com/philiposei/11110,Track And Field,Toronto,ON,Canada,teams,en,5,"Philip Osei (PERSON), Pan-American (PERSON), Represent Canada (PERSON), ","NACAC (ORG), Pan-American Games (ORG), Commonwealth (ORG), Pan-American Games (ORG), Pan am (ORG), semis (ORG), Pan Am (ORG), Rio (ORG), Pan Am (ORG), NACAC (ORG), ",,"IAAF World Relays (EVENT), Rio Olympics (EVENT), Olympics (EVENT), Olympics (EVENT), an Olympic Final (EVENT), ","1 (MONEY), ","24 year (DATE), 2011 (DATE), 2013-2014 (DATE), 2014-2015 (DATE), 2014 (DATE), 2015 (DATE), the early season of 2014 (DATE), 3 months (DATE), the 2015 season (DATE), This past June (DATE), 2015 (DATE), just a year (DATE), the season (DATE), next year (DATE), 2016 (DATE), season (DATE), 2014 (DATE), 2015 (DATE), the year (DATE), 2016 (DATE), ","45.51 seconds (TIME), 45.23 seconds (TIME), ",,"Bahamas (GPE), Scotland (GPE), Costa Rica (GPE), Scotland (GPE), Toronto (GPE), Costa Rica (GPE), ","Canadian (NORP), Canadian (NORP), Canadian (NORP), Canadian (NORP), ",0
99,https://sportfunder.com/southsidemuaythaiacademy/21710,Muay Thai,Toronto,ON,Canada,teams,en,12,"Southside (PERSON), muay thai (PERSON), ","Muay Thai Academy (ORG), TBA (ORG), power & intensity (ORG), Athlete (ORG), ",,,"about $70 (MONEY), 30 (MONEY), ","annual (DATE), the past three years (DATE), 14 years old (DATE), 41 years old (DATE), every year around June (DATE), the past three years (DATE), annual (DATE), Monday (DATE), ","a 18 hour (TIME), Wednesday noon (TIME), morning (TIME), ",,"Southside (LOC), Des Moines (GPE), Iowa (GPE), Southside (LOC), http://www.tbasanctioning.org/default.htm
Use (GPE), ",,0
100,https://sportfunder.com/canadianjuniorindoorskydivingteam/25616,Indoor skydiving,Toronto,Ontario,Canada,teams,en,1,,"The Canadian Junior Indoor Skydiving Team (ORG), The Canadian Junior Indoor Skydiving Team (ORG), BIG (ORG), ",,"the World Cup (EVENT), ","approximately $20,000 (MONEY), ","the season (DATE), a season (DATE), year (DATE), ",,,"Poland (GPE), Canada (GPE), ",,0
101,https://sportfunder.com/torontopickleball/31097,Pickleball,Toronto,Ontario,Canada,athletes,en,1,,"Toronto Pickleball (ORG), ",,,,,,,"Toronto (GPE), Toronto (GPE), ",,0
102,https://sportfunder.com/ryersonuniversitycheerleading/849,Cheerleading,Toronto,Ontario,Canada,teams,en,0,,"Ryerson University (ORG), PCA Nationals (ORG), ",,,,"the end of the month (DATE), ",,,,,0
103,https://sportfunder.com/a4a/24432,Beach Volleyball,Toronto,Ontario,,teams,en,0,,,,,,"winter (DATE), summer (DATE), ",,,"Canada (GPE), Canada (GPE), ","Canadian (NORP), ",0
104,https://sportfunder.com/patriciabezzoubenko/24753,Rhythmic Gymnastics,Toronto,Ontario,Canada,teams,en,0,"Patricia Bezzoubenko (PERSON), ","Canadian National Champion (ORG), ",,"Pan American Games (EVENT), Olympic Games (EVENT), Olympics (EVENT), ",,"2014 (DATE), 2015 (DATE), 2016 (DATE), April 2016 (DATE), ",,,"Canada (GPE), Rio de Janeiro (GPE), Brazil (GPE), ","Canadian (NORP), Canadian (NORP), ",0
105,https://sportfunder.com/sara/27593,Pickleball,Toronto,Ontario,Canada,athletes,en,0,"Sara (PERSON), Brian (PERSON), ",,,"US Open Championships (EVENT), Canadian National Tournament (EVENT), ","2000 (MONEY), ","2 years ago (DATE), 2018 (DATE), the past year and a half (DATE), this year (DATE), 2018 (DATE), July 6-8, 2018 (DATE), this year (DATE), the 2018 season (DATE), ",,,"Kelowna (GPE), British Columbia (GPE), Florida (GPE), Ontario (GPE), British Columbia (GPE), Canada (GPE), Ontario (GPE), ",,0
106,https://sportfunder.com/falconscc/27776,Cricket,Toronto,Ontario,Canada,teams,en,0,,"Maple Relief (ORG), ",,,"$300 Canadian dollars (MONEY), 400 (MONEY), 1900 (MONEY), about $3700 to $4500 (MONEY), ","last year (DATE), 2018 season (DATE), this year (DATE), ",,,"Toronto (GPE), ","Syrian (NORP), ",0
107,https://sportfunder.com/runtheworld2019/28185,Ultra Running,Toronto,Ontario,Canada,teams,en,0,"Helvetica (PERSON), Helvetica (PERSON), Helvetica (PERSON), Rachel Sklar (PERSON), North Face Lavaredo - Italy (PERSON), Eiger Ultra Trail - (PERSON), ","La Mision (ORG), ULTRA (ORG), Ultratrail - Crotia - 169Km (ORG), Ultra-Trail Mt.Fuji - Japan - 170km (ORG), Ultra Trail (ORG), ","Ultra Trail Cape Town - South Africa - 100 (PRODUCT), ",,"0.0px 0.0px 0.0px 0.0px (MONEY), 000000 (MONEY), 0.0px 0.0px 0.0px 0.0px (MONEY), 000000 (MONEY), 000000 (MONEY), 0.0px 0.0px 0.0px 0.0px (MONEY), 000000 (MONEY), 000000 (MONEY), 0.0px 0.0px 0.0px 0.0px (MONEY), 000000 (MONEY), 0.0px 0.0px 0.0px 0.0px (MONEY), 000000 (MONEY), 000000 (MONEY), Flights - $ (MONEY), 1500-$2000 (MONEY), $18,000 - $24,000 (MONEY), 100 (MONEY), 3,600 (MONEY), 500-$700 (MONEY), 5000 (MONEY), $6000 - $ (MONEY), 84,000 (MONEY), 50 (MONEY), 50 (MONEY), 50 (MONEY), 150 (MONEY), 450 (MONEY), 5,400 (MONEY), 33,000 (MONEY), 41,400 (MONEY), ","Two and a half years ago (DATE), September 2016 (DATE), seven months (DATE), 12 months (DATE), year (DATE), January 2019 (DATE), February 2019 (DATE), March (DATE), April 2019 (DATE), April 2019 (DATE), May 2019 (DATE), 100Km
June 2019 (DATE), 120Km
July 2019 (DATE), September 2019 (DATE), October 2019 (DATE), November 2019 (DATE), December 2019 (DATE), 1 day (DATE), two days (DATE), ",,,"p.p1 (GPE), Patagonia (GPE), Mt.Fiji (LOC), Sahara (LOC), Canada (GPE), Hong Kong (GPE), Hong Kong (GPE), China (GPE), Transgrancanaria (GPE), Istria (GPE), Australia (GPE), Australia (GPE), Switzerland (GPE), Ecuador (GPE), Trail (GPE), Vogas (GPE), France (GPE), Le Grand Raid De La Reunion - (FAC), Everest Trail Race - Nepal - 170 (FAC), + Everest (LOC), ","Canadian (NORP), Canadian (NORP), Canadian (NORP), ",0
109,https://sportfunder.com/tocc/31228,Canoeing,Tofino,British Columbia,Canada,teams,en,0,"Corey Rich (PERSON), Canoe Racing (PERSON), ","BC (ORG), Commitment to Teamwork & Competition 
Realizing (ORG), Caller (ORG), Stroker (ORG), ",,,,"June 9th, 2021 (DATE), ",,,"Canada (GPE), ","Tofino (NORP), Tofino (NORP), ",0
110,https://sportfunder.com/mhlumepeacemakersfc/29885,Soccer,Tjaneni,Lubombo Region,Eswatini,teams,en,0,"Mhlume Peacemakers (PERSON), ","eSwatini (ORG), Legue (ORG), Eastern (ORG), eSwatini (ORG), BIG (ORG), the Mhlume Peacemakers FC (ORG), ",,,"approximately $1500 (MONEY), ","age 13 (DATE), under 13 (DATE), under 17 (DATE), a season (DATE), year (DATE), ",,,"the Kingdom of eSwatini (GPE), Africa (LOC), Africa (LOC), Bogandaganda (GPE), ",,0
111,https://sportfunder.com/reaganashley/27561,Basketball,Timaru,Canterbury,New Zealand,teams,en,34,"Reagan Ashley (PERSON), Dunedin (PERSON), Reagan (PERSON), ","Basketball Referee (ORG), the Australian Basketball Junior Country Champs (ORG), Albury NSW (ORG), National Tournaments (ORG), WBC (ORG), NBL Platforms (ORG), Referee Mainland Eagles (ORG), 4th Playoff (ORG), ",,,,"16 year old (DATE), January next year (DATE), the age of 11 (DATE), 2012 (DATE), this day (DATE), 2016 (DATE), 2017 (DATE), Under 17 (DATE), ",,,"Referee (GPE), South Canterbury (LOC), New Zealand (GPE), New Zealand (GPE), South Island (LOC), South Island Tournament (LOC), New Zealand (GPE), Wellington (GPE), New Zealand (GPE), Ashburton (GPE), New Zealand (GPE), Referee (GPE), Australia (GPE), ",,0
112,https://sportfunder.com/willlyall/27562,Basketball,Timaru,Canterbury,New Zealand,teams,en,15,"Will Lyall (PERSON), Wodonga NSW (PERSON), Shick Championships (PERSON), Easter Tournament (PERSON), Will Lyall (PERSON), ","Australian Junior Basketball Country Cup (ORG), ",,"the Phillipino Nationals (EVENT), ",,"15-year-old (DATE), the 10th-21st of January 2018 (DATE), this year (DATE), the age of 13 (DATE), the past 3 years (DATE), the past 3 years (DATE), the years (DATE), ",,,"Timaru South Canterbury (GPE), Albury (GPE), South Canterbury (GPE), the South Island Primary Tournament (LOC), ",,0
115,https://sportfunder.com/scotthill/7894,Cross Country Skiing,Thunder Bay,Ontario,Canada,teams,en,697,,"The National Development Centre (NDC) Thunder Bay (ORG), Canadian National circuit (ORG), BIG (ORG), the National Development Centre (ORG), ","NDC Thunder Bay (PRODUCT), NDC Thunder Bay (PRODUCT), ",,"approximately $13,000 (MONEY), ","the winter racing season (DATE), a season (DATE), year (DATE), ",,,"Canada (GPE), ",,1
116,https://sportfunder.com/scotthill/7894,Cross Country Skiing,Thunder Bay,Ontario,Canada,teams,en,697,,"The National Development Centre (NDC) Thunder Bay (ORG), Canadian National circuit (ORG), BIG (ORG), the National Development Centre (ORG), ","NDC Thunder Bay (PRODUCT), NDC Thunder Bay (PRODUCT), ",,"approximately $13,000 (MONEY), ","the winter racing season (DATE), a season (DATE), year (DATE), ",,,"Canada (GPE), ",,1
117,https://sportfunder.com/hopeduncan/22629,Equestrianism,Thunder Bay,ON,Canada,teams,en,0,"Willy (PERSON), ",,,,,,,,,,0
122,https://sportfunder.com/isabelabalatka/30859,Soccer,Temecula,California,United States,teams,en,42,"Isabella Balatka (PERSON), Temecula United (PERSON), ","the National Futsal Team (ORG), National (ORG), The U.S. Youth National Futsal Team (ORG), ","Flight 1 (PRODUCT), ",,,"14 years old (DATE), this winter (DATE), These past few years (DATE), two years ago (DATE), the months (DATE), the beginning of May (DATE), June (DATE), December (DATE), ",,,"the United States (GPE), U15 (FAC), Barcelona (GPE), Brazil (GPE), Brazil (GPE), California (GPE), San Diego (GPE), Kansas City (GPE), KS (GPE), Kansas (GPE), Barcelona (GPE), Spain (GPE), Spain (GPE), ",,0
123,https://sportfunder.com/connorshackelofrd/29916,Soccer,Temecula,California,United States,teams,en,0,"Connor Shackelofrd (PERSON), Temecula (PERSON), ","Soccer (ORG), ",,,,"ten days (DATE), today (DATE), ",,,"CA (GPE), USA (GPE), Germany (GPE), Thanksgiving Break (FAC), ","European (NORP), ",0
124,https://sportfunder.com/levetasmith/30982,Baseball,Temecula,California,United States,teams,en,0,"Leveta Smith (PERSON), Temecula (PERSON), ","Prep Baseball Report Northwest Limited Series (ORG), Prep Baseball Report National Championship (ORG), BIG (ORG), Dykstra Baseball (ORG), ",,,"approximately $4000 (MONEY), ","June 2020 (DATE), July 2020 (DATE), the season (DATE), a season (DATE), year (DATE), ",,,"Oregon (GPE), ",,0
125,https://sportfunder.com/carolinecomperatore_/40124,Gymnastics,Telford,Pennsylvania,United States,teams,en,350,"Caroline Comperatore (PERSON), ","Gymnastics (ORG), ",,,,"today (DATE), ",,,"North Wales (GPE), PA (GPE), USA (GPE), ",,1
126,https://sportfunder.com/carolinecomperatore_/40124,Gymnastics,Telford,Pennsylvania,United States,teams,en,350,"Caroline Comperatore (PERSON), ","Gymnastics (ORG), ",,,,"today (DATE), ",,,"North Wales (GPE), PA (GPE), USA (GPE), ",,1
127,https://sportfunder.com/teamttc/22231,Judo,Tecumseh,MI 49286,United States,teams,en,0,"Julio (PERSON), Julio (PERSON), Katelyn (PERSON), Jiu-Jitsu (PERSON), Katelyn (PERSON), a Purple Belt (PERSON), National Jiu-Jitsu Gold Medalist (PERSON), a Purple Belt (PERSON), National Jiu-Jitsu Gold Medalist (PERSON), Katelyn (PERSON), The Journey Of A Competitor (PERSON), ","Team TTC
Team TTC (ORG), a Professional Mixed Martial Arts & Combat Athlete Training Center in (ORG), Judo & Jiu-Jitsu Black Belt (ORG), a National Judo Silver Medalist (ORG), the Black Belt Division for Judo (ORG), Grappling (ORG), a National Judo Gold Medalist (ORG), National Sports Jujitsu Silver Medalist (ORG), a National Grappling Gold Medalist (ORG), Men's Divisions (ORG), a National Judo Gold Medalist (ORG), National Sports Jujitsu Gold Medalist (ORG), a National Grappling Gold Medalist (ORG), National Titles (ORG), National or Huge Tournaments (ORG), the Amateur Athletic Union (ORG), AAU (ORG), the Sponsorship Money (ORG), New Uniform Fees (ORG), Uniforms (ORG), Organization Fees, Travel Fees (ORG), ",,,"$60-100 (MONEY), about $50 (MONEY), ","2014 (DATE), 2015 (DATE), the age of 35 (DATE), 2015 (DATE), 2015 (DATE), 2015 (DATE), 2015 (DATE), one day (DATE), August (DATE), 2015 (DATE), 2015 (DATE), 2015 (DATE), 2015 (DATE), one day (DATE), 4-5 days (DATE), annual (DATE), this year (DATE), 2015-2016 (DATE), ","about 3 hours (TIME), hours upon hours (TIME), 3-5 hours (TIME), ",,"The Training Compound (FAC), Tecumseh (GPE), Augusta (GPE), Black Belt (LOC), areana (GPE), a Black Belt (LOC), the United States Judo Federation (GPE), the United States Jujitsu Federation (GPE), ",,0
